作物代碼,作物名稱,登記分類名稱,病蟲害名稱,農藥中文普通名稱,農藥含量,劑型,每公頃每次用量,稀釋倍數,使用時期,施藥間隔,施用次數,安全採收期_天,施用方法,注意事項,說明,核准日期,廠商名稱
C060714,芥菜,十字花科小葉菜類,細菌性軟腐病,鏈黴素,12.5(%) (w/w),SL,0.3-1公升,1000,病害發生初期開始施藥,7,3,-,將藥劑噴射於植株基部。,1.注意排水。2.同時徹底防除地上及地下害蟲。,延伸使用,0990719,
C060714,芥菜,十字花科小葉菜類,蚜蟲類,護賽寧,31.6(%) (w/w),EC,0.1-0.2公升,8500,害蟲發生時開始施藥,7,-,15,,,,,
C060714,芥菜,十字花科小葉菜類,小菜蛾,護賽寧,31.6(%) (w/w),EC,0.1-0.2公升,8500,害蟲發生時開始施藥,7,-,15,,,,,
C060714,芥菜,小葉菜類,蚜蟲類,護賽寧,31.6(%) (w/w),EC,0.1-0.2公升,8500,害蟲發生時開始施藥,7,,15,,,公告標示外使用,0960820,
C060714,芥菜,十字花科小葉菜類,小菜蛾,鮎澤蘇力菌701,"16,000 IU/mg",WP,0.5-1.0公斤,"1,000",害蟲發生時開始施藥。,7,-,-,,,,0811021,
C060714,芥菜,蔬菜,鱗翅目害蟲,鮎澤蘇力菌Ab12,"60% (30,000 DBMU/mg)",WP,0.67-2.67公斤,750,害蟲發生時開始施藥。,7,連續3次,,,,,1150320,福壽實業股份有限公司
C060714,芥菜,十字花科小葉菜類,鱗翅目害蟲,鮎澤蘇力菌ABTS-1857,"48.1% (35,000 DBMU/mg)",WG,1-1.2公斤,"1,000",害蟲發生時開始施藥。,,,,,,延伸使用,1090611,
C060714,芥菜,蔬菜,鱗翅目害蟲,鮎澤蘇力菌NB-200,"54% (15,000 IU/mg)",WG,0.5-2.0公斤,"1,000",害蟲發生時開始施藥。,7,共2次,,,,延伸使用,1121124,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,乃力松,58(%) (w/w),EC,0.5-1公升,1000,害蟲發生時開始施藥,7,-,4,-,-,延伸使用,1050801,
C060802,不結球萵苣與半結球萵苣,蔬菜,夜蛾類,乃力松,58(%) (w/w),EC,0.5-1公升,1000,害蟲發生時開始施藥,5-7,,4,,,,,
C060802,不結球萵苣與半結球萵苣,不結球萵苣與半結球萵苣,炭疽病,三氟派瑞,500 g/L (50% w/v),SC,0.1-0.4公升,"2,500",本葉期開始施藥。,7,共2次,10,,避免重複使用含氟派瑞藥劑。,延伸使用,1130527,
C060802,不結球萵苣與半結球萵苣,不結球萵苣與半結球萵苣,炭疽病,三氟得克利,27.3(%) (w/w),SC,0.1-0.4公升,"2,500",病害發生初期開始施藥。,7,,12,,,延伸使用,1080830,
C060802,不結球萵苣與半結球萵苣,小葉菜類,葉枯病,三泰隆,23(%) (w/w),DC,0.5公升,2000,萌芽後四葉期施藥,7,2,15,,,公告標示外使用,0960820,
C060802,不結球萵苣與半結球萵苣,小葉菜類,葉枯病,三泰隆,23(%) (w/w),EC,0.5公升,2000,萌芽後四葉期施藥,7,2,15,,,公告標示外使用,0960820,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,銹病,三得芬,84.2(%) (w/w),EC,0.3-0.4公升,3500,病害發生初期開始施藥,7,-,6,-,-,延伸使用,1050801,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,白粉病,三得芬,84.2(%) (w/w),EC,0.3-0.4公升,3500,病害發生初期開始施藥,7,-,6,-,-,延伸使用,1050801,
C060802,不結球萵苣與半結球萵苣,小葉菜類,菌核病,大克爛,50(%) (w/w),WP,3公斤,2000,病害發生初期開始施藥,7-10,3,7,藥液應噴於地基部,本病在秋冬低溫發病較嚴重。,公告標示外使用,0960820,
C060802,不結球萵苣與半結球萵苣,蔬菜,黃守瓜,加保利,39.5(%) (w/w),SC,,400-800,害蟲發生時開始施藥,,,7,,,延伸使用,1070214,
C060802,不結球萵苣與半結球萵苣,蔬菜,黃守瓜,加保利,40(%) (w/w),SC,,400-800,害蟲發生時開始施藥,,,7,,,延伸使用,1070214,
C060802,不結球萵苣與半結球萵苣,蔬菜,黃守瓜,加保利,44.1(%) (w/w),SC,,450-900,害蟲發生時開始施藥,,,7,,,延伸使用,1070214,
C060802,不結球萵苣與半結球萵苣,蔬菜,黃守瓜,加保利,50(%) (w/w),WP,,500-1000,瓜類發芽後害蟲發生時開始施藥,-,-,7,,,,0620727,
C060802,不結球萵苣與半結球萵苣,蔬菜,黃守瓜,加保利,85(%) (w/w),WP,,850-1700,害蟲發生時開始施藥,,,7,,,,,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,切根蟲,加福松,3(%) (w/w),GR,50公斤,-,定植前3天施藥,-,-,-,在畦上撒佈一次，並以鐵耙拌土約5公分,限定植前施藥,延伸使用,0981118,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,蚜蟲類,可尼丁,16(%) (w/w),SG,0.06-0.25公斤,"4,000",害蟲發生時開始施藥。,7,,15,,採收前9天（設施栽培15天）停止施藥。,延伸使用,1000107,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,斑潛蠅類,可尼丁,0.5(%) (w/w),GR,60公斤,,播種前畦面施藥1次。,,,15,,1.施藥後全園灌水至畦面濕潤。2.小葉菜類採收前9天（設施栽培15天）停止施藥。,延伸使用,1000107,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,毒蛾類,可芬諾,5(%) (w/w),SC,0.3-1公升,1000,害蟲發生時開始施藥,7,,14,,,延伸使用,1051230,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,可芬諾,5(%) (w/w),SC,0.3-1公升,1000,害蟲發生時開始施藥,7,,14,,,延伸使用,1051230,
C060802,不結球萵苣與半結球萵苣,蔬菜,白粉病,可濕性硫黃,52(%) (w/w),SC,1.5-1.8公升,650,病害發生初期開始施藥,7,,,,高溫易生藥害，避免於盛花期使用。,延伸使用,1061027,
C060802,不結球萵苣與半結球萵苣,蔬菜,白粉病,可濕性硫黃,80(%) (w/w),WG,1.0-1.2公斤,1000,病害發生初期開始施藥,7,,,,高溫易生藥害，避免於盛花期使用。,延伸使用,1061027,
C060802,不結球萵苣與半結球萵苣,蔬菜,白粉病,可濕性硫黃,75(%) (w/w),WP,1.1-1.3公斤,950,病害發生初期開始施藥,7,,,,高溫易生藥害，避免於盛花期使用。,延伸使用,1061027,
C060802,不結球萵苣與半結球萵苣,蔬菜,白粉病,可濕性硫黃,80(%) (w/w),WP,1.0-1.2公斤,1000,病害發生初期開始施藥,7,,,,高溫易生藥害，避免於盛花期使用。,延伸使用,1061027,
C060802,不結球萵苣與半結球萵苣,蔬菜,白粉病,可濕性硫黃,90(%) (w/w),WP,0.9-1.0公斤,1150,病害發生初期開始施藥,7,,,,高溫易生藥害，避免於盛花期使用。,延伸使用,1061027,
C060802,不結球萵苣與半結球萵苣,蔬菜,白粉病,可濕性硫黃,95(%) (w/w),WP,0.8-1.0公斤,1200,病害發生初期開始施藥,7,,,,高溫易生藥害，避免於盛花期使用。,延伸使用,1061027,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,疫病,右滅達樂,2.5(%) (w/w),GR,20公斤,-,限種植前使用,-,-,-,種植前於畦面均勻施藥,-,延伸使用,1040625,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,炭疽病,四氯異苯腈,40(%) (w/w),SC,0.8-3.1公升,320,病害發生初期開始施藥。,7,,7,,,延伸使用,1050801,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,炭疽病,四氯異苯腈,75(%) (w/w),WG,0.4-1.7公斤,600,病害發生初期開始施藥。,7,,7,,,延伸使用,1050801,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,炭疽病,四氯異苯腈,75(%) (w/w),WP,0.4-1.7公斤,600,病害發生初期開始施藥。,7,,7,,,延伸使用,1050801,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,炭疽病,四氯異苯腈,75(%) (w/w),WPSB,0.4-1.7公斤,600,病害發生初期開始施藥。,7,,7,,,延伸使用,1050801,
C060802,不結球萵苣與半結球萵苣,小葉菜類,葉斑病,四氯異苯腈,75(%) (w/w),WP,0.4-1.4公斤,700,病害發生初期開始施藥。,10,,12,,,延伸使用,1010328,
C060802,不結球萵苣與半結球萵苣,小葉菜類,葉斑病,四氯異苯腈,75(%) (w/w),WP,1.8-2.1公斤,700,病害發生初期開始施藥。,10,3-4,7,,易發生藥害，高溫時請謹慎使用。,公告標示外使用,0960820,
C060802,不結球萵苣與半結球萵苣,小葉菜類,葉斑病,四氯異苯腈,75(%) (w/w),WPSB,0.4-1.4公斤,700,病害發生初期開始施藥。,10,,12,,,延伸使用,1010328,
C060802,不結球萵苣與半結球萵苣,小葉菜類,葉斑病,四氯異苯腈,75(%) (w/w),WPSB,1.8-2.1公斤,700,病害發生初期開始施藥。,10,3-4,7,,易發生藥害，高溫時請謹慎使用。,公告標示外使用,0960820,
C060802,不結球萵苣與半結球萵苣,小葉菜類,粉蝨類,布芬淨,40(%) (w/w),SC,0.6-0.9公升,"2,500",害蟲發生時開始施藥。,7,2,6,,,延伸使用,1061027,
C060802,不結球萵苣與半結球萵苣,小葉菜類,粉蝨類,布芬淨,25(%) (w/w),WP,1-1.5公斤,"1,500",害蟲發生時開始施藥。,7,2,6,,,公告標示外使用,0960820,
C060802,不結球萵苣與半結球萵苣,不結球萵苣與半結球萵苣,黑斑病,白列克敏,38(%) (w/w),WG,0.08-0.3公斤,"3,000",病害發生初期開始施藥。,7,3,10,,,延伸使用,1070605,
C060802,不結球萵苣與半結球萵苣,不結球萵苣與半結球萵苣,灰黴病,白克列,42.4(%) (w/w),SC,0.2-0.8公升,"1,200",病害發生初期開始施藥,7,,14,,,延伸使用,1070605,
C060802,不結球萵苣與半結球萵苣,不結球萵苣與半結球萵苣,灰黴病,白克列,50(%) (w/w),WG,0.2-0.7公斤,"1,500",病害發生初期開始施藥,7,,14,,,延伸使用,1070605,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,白克松,35(%) (w/w),WP,0.25-0.5公斤,3000,害蟲發生時開始施藥,7,-,15,,,延伸使用,0981118,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,因滅汀,19.2 g/L (1.92% w/v),EC,0.1-0.5公升,"2,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1051216,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,因滅汀,2.15(%) (w/w),EC,0.1-0.5公升,"2,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1051216,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,因滅汀,5(%) (w/w),EC,0.1-0.2公升,"5,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1051216,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,因滅汀,2.15(%) (w/w),EW,0.1-0.5公升,"2,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1051216,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,因滅汀,2.15(%) (w/w),SC,0.1-0.5公升,"2,000",害蟲發生時開始施藥。,7,,6,,,變更安全劑型,1070301,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,因滅汀,5(%) (w/w),SC,0.1-0.2公升,"5,000",害蟲發生時開始施藥。,7,,6,,,變更安全劑型,1130920,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,因滅汀,5(%) (w/w),SG,0.1-0.2公斤,"5,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1051216,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,細菌性軟腐病,多保鏈黴素,68.8(%) (w/w),WP,0.3-1公斤,1000,病害發生初期開始施藥,7,3,12,-,,延伸使用,0990719,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,炭疽病,百克敏,23.6(%) (w/w),EC,0.08-0.5公升,"3,000",病害發生初期開始施藥。,7,,9,,,延伸使用,1050801,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,炭疽病,百克敏,23.6(%) (w/w),SC,0.08-0.5公升,"3,000",病害發生初期開始施藥。,7,,9,,,變更安全劑型,1080313,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,薊馬類,佈飛松,43(%) (w/w),EC,1.5-2.0公升,800,害蟲發生時開始施藥。,7,,10,,避免開花時使用。,延伸使用,1040625,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,薊馬類,佈飛松,500 g/L (50% w/v),EC,1.5-2.0公升,800,害蟲發生時開始施藥。,7,,10,,避免開花時使用。,延伸使用,1040625,
C060802,不結球萵苣與半結球萵苣,小葉菜類,斑潛蠅類,佈飛松,43(%) (w/w),EC,0.5-1公升,"1,000",害蟲發生時開始施藥。,7,,7-15,,,,,
C060802,不結球萵苣與半結球萵苣,小葉菜類,斑潛蠅類,佈飛松,500 g/L (50% w/v),EC,0.5-1公升,"1,000",害蟲發生時開始施藥。,7,,7-15,,,,,
C060802,不結球萵苣與半結球萵苣,小葉菜類,鱗翅目害蟲,克凡派,10(%) (w/w),SC,0.8-1.0公升,"1,000",害蟲發生時開始施藥。,7,,10,,,延伸使用,1051129,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,克凡派,10(%) (w/w),SC,0.3-1公升,"1,000",害蟲發生時開始施藥。,7,,10,,,延伸使用,1080129,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,薊馬類,克凡派,10(%) (w/w),SC,0.3-1公升,"1,000",害蟲發生時開始施藥。,7,,10,,,延伸使用,1080129,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,毒蛾類,克凡派,10(%) (w/w),SC,0.3-1公升,"1,000",害蟲發生時開始施藥。,7,,10,,,延伸使用,1080129,
C060802,不結球萵苣與半結球萵苣,小葉菜類,葉斑病,克收欣,44.2(%) (w/w),SC,0.4-0.5公升,"2,500",病害發生初期開始施藥,7,3,10,,,公告標示外使用,0960820,
C060802,不結球萵苣與半結球萵苣,小葉菜類,夜蛾類,克福隆,5(%) (w/w),EC,0.8-1.0公升,2000,害蟲發生時開始施藥,7,,12,,,公告標示外使用,0960820,
C060802,不結球萵苣與半結球萵苣,蔬菜,夜蛾類,克福隆,5(%) (w/w),EC,0.25-0.5公升,2000,害蟲發生時開始施藥,7,,15,,,,,
C060802,不結球萵苣與半結球萵苣,蔬菜,瓜實蠅,克蠅,95(%) (w/w),SL,,,生長花果期施藥,7,-,-,,,,,
C060802,不結球萵苣與半結球萵苣,蔬菜,瓜實蠅,克蠅香,85(%) (w/w),SL,,,生長花果期施藥,14,-,-,,,,,
C060802,不結球萵苣與半結球萵苣,不結球萵苣與半結球萵苣,菌核病,免克寧,50(%) (w/w),WG,1-1.5 公斤,1000,病害發生初期開始施藥,10,4,12,,本劑試驗時加展著劑「全透力」每1000L藥液加1.5公升。,,0850716,台灣巴斯夫股份有限公司
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,切根蟲,免扶克,5(%) (w/w),GR,30公斤,-,定植前3天施藥,-,-,-,在畦上撒佈一次，並以鐵耙拌土約5公分,限定植前施藥,延伸使用,0981118,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,蚜蟲類,免扶克,20(%) (w/w),EC,0.5-2公升,500,害蟲發生時開始施藥,7,-,12,-,,延伸使用,0990719,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,蚜蟲類,免扶克,40(%) (w/w),SC,0.3-1.0公升,1000,害蟲發生時開始施藥,7,-,12,-,,延伸使用,1060822,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,蚜蟲類,免扶克,25(%) (w/w),WP,0.4-1.4公斤,700,害蟲發生時開始施藥,7,-,12,-,,延伸使用,1060822,
C060802,不結球萵苣與半結球萵苣,不結球萵苣與半結球萵苣,菌核病,快得依普同,50.5(%) (w/w),WP,0.8-1 公斤,800,病害發生初期開始施藥,10,3,21,藥液應噴於地基部,,,0900803,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,汰芬隆,25(%) (w/w),SC,1-1.5公升,750,害蟲發生時開始施藥,7,-,14,,高溫多濕條件下可能發生藥害，避免在溫室、設施、隧道栽培時使用。,延伸使用,0981118,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,汰芬隆,50(%) (w/w),SC,0.5-0.75公升,1500,害蟲發生時開始施藥,7,-,14,,高溫多濕條件下可能發生藥害，避免在溫室、設施、隧道栽培時使用。,延伸使用,1070214,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,汰芬隆,500 g/L (50% w/v),SC,0.5-0.75公升,1500,害蟲發生時開始施藥,7,-,14,,高溫多濕條件下可能發生藥害，避免在溫室、設施、隧道栽培時使用。,變更安全劑型,1070214,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,汰芬隆,50(%) (w/w),WG,0.5-0.75公斤,1500,害蟲發生時開始施藥,7,-,14,,高溫多濕條件下可能發生藥害，避免在溫室、設施、隧道栽培時使用。,變更安全劑型,1091214,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,夜蛾類,汰芬隆,50(%) (w/w),WP,0.5-0.75公斤,1500,害蟲發生時開始施藥,7,-,14,,高溫多濕條件下可能發生藥害，避免在溫室、設施、隧道栽培時使用。,延伸使用,1070214,
C060802,不結球萵苣與半結球萵苣,小葉菜類,菌核病,貝芬同,50(%) (w/w),WP,0.4-0.7 公斤,1000,病害發生初期開始施藥,10,,6,,,,1060119,
C060802,不結球萵苣與半結球萵苣,小葉菜類,菌核病,貝芬同,55(%) (w/w),WP,0.4-0.7公斤,1000,病害發生初期開始施藥,10,,6,,,,1060119,
C060802,不結球萵苣與半結球萵苣,蔬菜,細菌性斑點病,貝萊斯芽孢桿菌 BACY,1x10^9 CFU/g 以上,WP,2-3公斤,600,病害發生初期開始施藥。,7,連續3-4次,,,,延伸使用,1110906,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,細菌性斑點病,貝萊斯芽孢桿菌BF,1x10^9 CFU/g,WP,1.3-1.7公斤,600,病害發生初期開始施藥。,7,連續4次,,,,延伸使用,1101015,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,灰黴病,貝萊斯芽孢桿菌BF,1x10^9 CFU/g,WP,0.4-1.7公斤,600,病害發生初期開始施藥。,7,連續3次,,,,延伸使用,1101015,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,炭疽病,貝萊斯芽孢桿菌BF,1x10^9 CFU/mL,SC,0.4-1.66公升,600,病害發生初期開始施藥。,7,連續3次,,,,延伸使用,1130327,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,炭疽病,貝萊斯芽孢桿菌BF,1x10^9 CFU/g,WP,0.4-1.66公斤,600,病害發生初期開始施藥。,7,連續3次,,,,延伸使用,1120807,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,疫病,亞托敏,10(%) (w/w),SC,0.75-2.5公升,400,病害發生初期開始施藥。,7,,10,,,延伸使用,1060822,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,疫病,亞托敏,23(%) (w/w),SC,0.3-1公升,"1,000",病害發生初期開始施藥。,7,,10,,,延伸使用,1000517,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,疫病,亞托敏,250 g/L (25% w/v),SC,0.3-1公升,"1,000",病害發生初期開始施藥。,7,,10,,,延伸使用,1000517,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,疫病,亞托敏,50(%) (w/w),WG,0.15-0.5公斤,"2,000",病害發生初期開始施藥。,7,,10,,,延伸使用,1060822,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,白銹病,亞托敏,10(%) (w/w),SC,1.1公升,900,病害發生初期開始施藥。,7,,10,,避免與高浸透性展著劑混合使用，避免於高溫多濕下施用，以免發生藥害。,延伸使用,1040625,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,白銹病,亞托敏,23(%) (w/w),SC,0.5公升,"2,000",病害發生初期開始施藥。,7,,10,,避免與高浸透性展著劑混合使用，避免於高溫多濕下施用，以免發生藥害。,延伸使用,1040625,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,白銹病,亞托敏,250 g/L (25% w/v),SC,0.5公升,"2,000",病害發生初期開始施藥。,7,,10,,避免與高浸透性展著劑混合使用，避免於高溫多濕下施用，以免發生藥害。,延伸使用,1040625,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,白銹病,亞托敏,50(%) (w/w),WG,0.2公斤,"4,500",病害發生初期開始施藥。,7,,10,,避免與高浸透性展著劑混合使用，避免於高溫多濕下施用，以免發生藥害。,延伸使用,1040625,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,露菌病,亞托敏,10(%) (w/w),SC,1.1公升,900,病害發生初期開始施藥。,7,,10,,避免與高浸透性展著劑混合使用，避免於高溫多濕下施用，以免發生藥害。,延伸使用,1040625,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,露菌病,亞托敏,23(%) (w/w),SC,0.5公升,"2,000",病害發生初期開始施藥。,7,,10,,避免與高浸透性展著劑混合使用，避免於高溫多濕下施用，以免發生藥害。,延伸使用,1040625,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,露菌病,亞托敏,250 g/L (25% w/v),SC,0.5公升,"2,000",病害發生初期開始施藥。,7,,10,,避免與高浸透性展著劑混合使用，避免於高溫多濕下施用，以免發生藥害。,延伸使用,1040625,
C060802,不結球萵苣與半結球萵苣,菊科小葉菜類,露菌病,亞托敏,50(%) (w/w),WG,0.2公斤,"4,500",病害發生初期開始施藥。,7,,10,,避免與高浸透性展著劑混合使用，避免於高溫多濕下施用，以免發生藥害。,延伸使用,1040625,
C060802,不結球萵苣與半結球萵苣,小葉菜類,露菌病,亞托敏,23(%) (w/w),SC,0.5公升,"2,000",病害發生初期開始施藥。,7,,10,,,公告標示外使用,0960820,
C060802,不結球萵苣與半結球萵苣,小葉菜類,露菌病,亞托敏,250 g/L (25% w/v),SC,0.5公升,"2,000",病害發生初期開始施藥。,7,,10,,,公告標示外使用,0960820,
